text,Joy,Trust,Anticipation,Surprise,Fear,Sadness,Disgust,Anger,Positive,Negative,Neutral
"Działania podejmowane w 2018 r. przez Zarząd Stalproduktu miały na celu ujednolicenie zasad polityki handlowej i marketingowej prowadzonej przez oba podmioty na rynku blach transformatorowych oraz jak najlepsze wykorzystanie efektów synergii w Grupie, m.in. poprzez zakupy blach zimnowalcowanych na potrzeby produkcji profili zimnogiętych w tarnowskim wydziale produkcyjnym Stalproduktu.",False,False,False,False,False,False,False,False,True,False,True
"Po pierwszym okresie funkcjonowania GO Steel Frydek Mistek a.s. w ramach Grupy Stalprodukt, biorąc pod uwagę bardzo dobre wykorzystanie zdolności produkcyjnych we wszystkich asortymentach i korzystny wpływ na wyniki skonsolidowane (wzrost przychodów Segmentu Blach o 53,3 proc. oraz wyniku o 131,2 proc.), Zarząd zdecydowanie pozytywnie ocenia efekty tej akwizycji.",True,True,False,False,False,False,False,False,True,False,False
W Segmencie Blach realizowany jest także od kilku lat projekt uruchomienia produkcji wysokiej jakości blach transformatorowych (tzw. HiB).,False,False,False,False,False,False,False,False,True,False,True
W roku 2018 prowadzone były regularne próby z materiałem wsadowym o odpowiednich parametrach jakościowych.,False,False,False,False,False,False,False,False,False,False,True
"Dzięki doskonaleniu procesu, uzyskano w roku ubiegłym kilkukrotny wzrost wolumenów produkcji materiału w jakości HiB.",True,True,False,False,False,False,False,False,True,False,False
"Pozytywnie należy ocenić również realizację strategii dla Segmentu Cynku ogłoszonej w 2016 r., której najważniejsze elementy obejmowały: wydłużenie okresu funkcjonowania kopalni „Olkusz-Pomorzany” do 2020 r., uruchomienie zakładu przerobu odpadów poflotacyjnych, połączenie spółek ZGH „Bolesław” S.A. i Bolesław-Recycling sp. z o.o. oraz budowę nowej hali wanien z jednoczesnym zwiększeniem zdolności produkcyjnych w zakresie elektrolizy cynku w hucie w Bukownie do 100 tys. ton/rok.",True,True,False,False,False,False,False,False,True,False,False
"Po zrealizowaniuniezbędnych inwestycji w uruchomienie eksploatacji złoża „Klucze I” nie ma najmniejszych wątpliwości, że uda się wydłużyć funkcjonowanie kopalni do roku 2020.",True,True,True,False,False,False,False,False,True,False,False
"Zaawansowany jest także projekt budowy nowej hali wanien, którego realizacja powinna zakończyć się w roku przyszłym.",True,False,True,False,False,False,False,False,True,False,False
"Pozostałe elementy strategii, tj. połączenie spółek oraz uruchomienie zakładu przerobu odpadów poflotacyjnych, zostały zrealizowane już wcześniej, bo w 2017 roku.",True,True,False,False,False,False,False,False,True,False,True
"W imieniu Zarządu Stalprodukt S.A. pragnę podziękować wszystkim Pracownikom Grupy Kapitałowej za ich dotychczasowe zaangażowanie na rzecz osiągnięcia jak najlepszych wyników produkcyjnych, sprzedażowych i finansowych.",True,True,False,False,False,False,False,False,True,False,False
"Mając świadomość wyzwań stojących przed całą Grupą, a zwłaszcza niekorzystnych warunków w otoczeniu rynkowym czy rosnących kosztów produkcji, w tym zwłaszcza związanych z gwałtownym wzrostem cen energii elektrycznej, Zarząd Stalprodukt S.A. deklaruje podejmowanie dalszych działań służących poprawie konkurencyjności całej Grupy Kapitałowej oraz utrzymania jej stabilnej i bezpiecznej sytuacji finansowej - z korzyścią dla wszystkich Akcjonariuszy Stalprodukt S.A. Piotr Janeczek Prezes Zarządu - Dyrektor Generalny Stalprodukt S.A.",True,True,True,False,False,False,False,False,True,True,False
###########################,True,True,False,False,False,True,False,False,True,True,False
"Pobyt w hotelu zaliczam do bardzo nieudanego.Wszędzie daleko (na przystanek 20min.piechotą),autobusy przepełnione więc nie zatrzymują się na przystankach (czasami trzeba czekać godzinę żeby się zatrzymał).",False,False,False,False,False,True,True,True,False,True,False
Do najbliższej Estepony 20 min. do Marbelli 40 min.W rejonie hotelu zero atrakcji.Nie ma gdzie pospacerować.,False,False,False,False,False,True,True,True,False,True,False
"Jedzenie codziennie takie same,niesmaczne,mało urozmaicone.Codziennie frytki i ser.Dla dzieci bardzo słabe animacje,codziennie takie same piosenki,nic więcej.Nuda.Ale najgorsza była ratowniczka na basenie (pani w bląd włosach i okularach) która zamykała basen o 16:30,składała leżaki i taśmowała basen,mimo że na basenie było jeszcze dużo ludzi.Bardzo arogancka i niekulturalna.W basenie pływały panie w burkach,skarpetach i hustkach na głowach a pani ratowniczka wypraszała z basenu dziecko które miało na sobie szorty i moczyło nóżki do kostek.Plaża kamienista,bardzo wąska.Bez butów do pływania nie dało się spacerować.Po wejściu do wody ogromne kamienie.Hotel bardzo stary,wystrój jak ze średniowiecza,widok z pokoju na dach z odchodami mew.Pozrywane kable na ścianach i wyrwane gniazdka.Zapach w łazience jakby wylało szambo.Po wejściu do recepcji czuć zapach stęchlizny i starości.Zdecydowanie nie polecam.",False,False,False,False,False,True,True,True,False,True,False
###########################,False,False,False,False,False,True,True,True,False,True,False
"Tym bardziej, że Gdynia należy do tych miast, w których działalność hotelarska nie jest łatwa, a inwestycje w obiekty noclegowe, obarczone są większym ryzykiem niż w Warszawie, Krakowie, Wrocławiu, a nawet współtworzących z Gdynią Trójmiasto: Gdańsku i Sopocie.",False,False,False,False,False,True,False,False,False,True,False
"Większość turystów odwiedza Gdynię na kilka godzin, a nocuje albo w innych miastach tworzących Trójmiasto, albo w obiektach położonych poza dużymi ośrodkami miejskimi w powiecie puckim.",False,False,False,False,False,True,False,False,False,True,True
"Także podróżujący w celach biznesowych „wpadają” do miasta, załatwiają interesy i… wyjeżdżają.",False,False,False,False,False,True,False,False,False,True,False
###########################,False,False,False,False,False,True,False,False,False,True,False
"Witam, nie mam wprawdzie duzego doswiadczenia jesli chodzi o lekarzy ginekologow-poloznikow (przynajmniej na razie - jestem bezdzietna), ale Pani Doktor mi bardzo pomoga przy innym schorzeniu!",True,True,False,False,False,False,False,False,True,False,False
"Mialam wczesniej dwoch lekarzy, z ktorych jeden zupelnie mnie (i niepokojace objawy) zignorowal, a drugi - z placowki publicznej - zaproponowal metody leczenia z iscie lat '80.",False,False,False,False,True,True,True,True,False,True,False
"Kiedy nic nie pomoglo, poszlam do Doktor Rubik, ktora zostala mi polecona przez znajoma, ze wspanialym efektem!",True,True,False,False,False,False,False,False,True,False,False
"Chodze teraz regularnie, zrobic kontrolnie cytologie, USG, etc, zawsze mila atmosfera, bardzo czysty gabinet i odpowiedzi na wszystkie pytania.",True,True,False,False,False,False,False,False,True,False,False
Pzdr.,False,False,False,False,False,False,False,False,False,False,True
###########################,True,True,False,False,False,False,False,False,True,False,False
"Byłam w obu gabinetach Pani doktor, w Łodzi może rzeczywiście niezbyt komfortowo, ale w Pabianicach bez zarzutu.",True,False,False,False,False,True,False,False,True,True,False
Zajmowała się moją tarczycą jak również zleciła pierwsze niezbędne badania związane z niemożnością zajścia w ciążę i co ciekawe nie tylko mnie ale również mężowi co zazwyczaj się pomija na początku.,True,True,False,True,False,False,False,False,True,False,False
Dziś jesteśmy szczęśliwymi rodzicami co prawda bez leczenia ale na pewno nie można o Niej powiedzieć że nie była zainteresowana moim przypadkiem.,True,True,False,False,False,False,False,False,True,False,False
"Była a i owszem, nie można też powiedzieć że robi coś na oko, bez badań.",True,True,False,False,False,False,False,False,True,False,False
Zupełnie nie zgodzę się z tego typu stwierdzeniami.,True,True,False,False,False,True,False,True,True,True,False
"Na dowód tego że interesuje się tak po prostu człowiekiem a nie tylko kasą może świadczyć fakt że wróciłam do niej 6 tygodni po porodzie, czemu wróciłam?",True,True,False,False,False,False,False,False,True,False,False
Bo lekarz prowadzący moją ciążę zupełnie się nie sprawdził.,False,False,False,False,False,True,False,False,False,True,False
"A Pani doktor zawsze, jak do tej pory.",True,True,False,False,False,False,False,False,True,False,False
I co ciekawe poznała mnie po wielu latach i dokładnie pamiętała mój przypadek...coś można jeszcze dodać...dla mnie jak najbardziej PLUS,True,True,False,True,False,False,False,False,True,False,False
###########################,True,True,False,False,False,False,False,False,True,False,False
Zaplanowałam wypad do Hotelu Piaskowego z okazji urodzin mojego narzeczonego.,False,False,False,False,False,False,False,False,False,False,True
Zostaliśmy miło przywitani już od samego wejścia do hotelu.,True,False,False,False,False,False,False,False,True,False,False
Pracownicy wywiązują się doskonale ze swoich obowiązków.,True,False,False,False,False,False,False,False,True,False,False
"Pokój bardzo komfortowy, przytulny i czysty.",True,False,False,False,False,False,False,False,True,False,False
"Wieczorem gościliśmy w restauracji, kelner polecił nam bardzo dobre danie.",True,True,False,False,False,False,False,False,True,False,False
Posiłek sprostał naszym oczekiwaniom jak również obsługa restauracji.,True,False,False,False,False,False,False,False,True,False,False
Na plus jest również przytulna sauna.,True,False,False,False,False,False,False,False,True,False,False
Z rana zjedliśmy bardzo dobre śniadanie.,True,False,False,False,False,False,False,False,True,False,False
Hotel na wysokim poziomie z miłą obsługą i pokojem w którym na prawdę można wypocząć.,True,False,False,False,False,False,False,False,True,False,False
Na pewno jeszcze odwiedzimy ten hotel.,True,False,True,False,False,False,False,False,True,False,False
Gorąco polecamy to miejsce.,True,False,False,False,False,False,False,False,True,False,False
Kasia i Michał.,False,False,False,False,False,False,False,False,False,False,True
###########################,True,False,False,False,False,False,False,False,True,False,False
Żelazko kupiliśmy w sierpniu.,False,False,False,False,False,False,False,False,False,False,True
"Mimo, że to Bosch to jednak się zawiedliśmy.",False,False,False,True,False,True,False,False,False,True,False
"Od początku zauważyliśmy, ze kapie z niego woda, i co jakiś czas żelazko brudzi odzież.",False,False,False,False,False,True,True,False,False,True,False
"Funkcja odkamieniania i zapobieganiu skraplaniu nie działa zupełnie - używaliśmy wody destylowanej - mimo, ze producent dopuszcza wodę z kranu.",False,False,False,False,False,True,False,False,False,True,False
Wokół wlewu wody zbierał się kamień.,False,False,False,False,False,True,True,False,False,True,False
W październiku odesłaliśmy do serwisu i po tygodniu przysłali nowe.,True,False,False,False,False,True,False,False,True,True,True
Niestety nowe żelazko już po pierwszym dniu używania też zaczyna brudzić a woda nadal kapie.,False,False,False,False,False,True,True,True,False,True,False
Zupełnie niedopracowana linia żelazek Sensixx.,False,False,False,False,False,True,True,True,False,True,False
W instrukcji zalecają wylewanie wody po każdym prasowaniu.,False,False,False,False,False,True,False,False,False,True,True
"Do tej pory mieliśmy Pfilipsa, Brauna i nic kompletnie się nie działo.",True,True,False,False,False,False,False,False,True,False,False
ODRADZAM zakup.,False,False,False,False,False,True,False,True,False,True,False
###########################,False,False,False,False,False,True,False,False,False,True,False
"Hotel dosyć dobrej klasy, ale nie są to 4 gwiazdki europejskie, tylko dużo mniej.",True,False,False,True,False,True,False,False,True,True,False
"Pięknie położony nad zatoką, z cudownym widokiem i małą urokliwą plażą, niestety mocno kamienistą.",True,False,False,False,False,True,False,False,True,True,False
"Sama miejscowość malutka, bez atrakcji, jeden sklep, jedna tawerna.",False,False,False,False,False,True,True,False,False,True,False
Dobrze zaopatrzony sklep na terenie hotelu.,True,False,False,False,False,False,False,False,True,False,False
Warto zwiedzić wyspę i skorzystać z organizowanych wycieczek lub wypożyczyć auto.,True,False,False,False,False,False,False,False,True,False,False
"Miejsce dla chcących wypocząć i wyciszyć się, raczej nie dla zabawowej młodzieży.",True,False,False,False,False,True,False,False,True,True,False
